  0.00E+00	 -6.00E-01	  4.39E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
 -6.32E-01	 -6.00E-01	  4.23E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -8.81E-01	 -6.00E-01	  4.23E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -8.81E-01	 -6.00E-01	  4.05E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
 -6.32E-01	 -6.00E-01	  4.05E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  4.95E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  5.08E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  5.08E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  4.95E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  8.20E-02	 -6.00E-01	  4.95E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  8.20E-02	 -6.00E-01	  5.08E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  5.08E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  4.95E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  5.34E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  5.47E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  5.47E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  5.34E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  1.75E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  1.75E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  1.70E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  1.70E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  7.12E-01	 -6.00E-01	  3.93E-01	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -7.12E-01	 -6.00E-01	  3.93E-01	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -7.12E-01	 -6.00E-01	  3.08E-01	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  7.12E-01	 -6.00E-01	  3.08E-01	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  3.93E-01	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
  7.12E-01	 -6.00E-01	  3.93E-01	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
  7.12E-01	 -6.00E-01	  3.08E-01	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  3.08E-01	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
 -7.12E-01	 -6.00E-01	  3.93E-01	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  3.93E-01	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  3.08E-01	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
 -7.12E-01	 -6.00E-01	  3.08E-01	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -5.24E-01	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
